session,date,committee,name,location,status,bills_heard,event_id
192,2021-10-27 13:00,J33,"Joint Committee on Advanced Information Technology, the Internet and Cybersecurity","Virtual Hearing, 24 Beacon Street, Boston",Completed,22,4042
192,2021-10-27 14:00,J21,"Joint Committee on Environment, Natural Resources and Agriculture","Virtual Hearing, 24 Beacon Street, Boston",Completed,29,3701
192,2021-10-28 09:00,J16,Joint Committee on Public Health,"Virtual Hearing, 24 Beacon Street, Boston",Completed,24,4043
192,2021-10-28 10:00,J18,"Joint Committee on Mental Health, Substance Use and Recovery","Virtual Hearing, 24 Beacon Street, Boston",Completed,0,4055
192,2021-10-29 09:00,J16,Joint Committee on Public Health,"Virtual Hearing, 24 Beacon Street, Boston",Completed,35,4056
192,2021-10-29 10:00,J13,"Joint Committee on Children, Families and Persons with Disabilities","Virtual Hearing, 24 Beacon Street, Boston",Completed,16,4049
192,2021-10-29 10:00,J19,Joint Committee on the Judiciary,"Virtual Hearing, 24 Beacon Street, Boston",Completed,61,4057
192,2021-11-01 11:00,J22,Joint Committee on Public Safety and Homeland Security,"Virtual Hearing, 24 Beacon Street, Boston",Completed,39,4054
192,2021-11-01 13:00,J17,Joint Committee on Consumer Protection and Professional Licensure,"Virtual Hearing, 24 Beacon Street, Boston",Completed,0,4040
192,2021-11-02 11:00,J28,Joint Committee on Housing,"Virtual Hearing, 24 Beacon Street, Boston",Canceled,9,4061
192,2021-11-02 11:00,J28,Joint Committee on Housing,"Virtual Hearing, 24 Beacon Street, Boston",Completed,10,4062
192,2021-11-02 13:00,J37,"Joint Committee on Telecommunications, Utilities and Energy","Virtual Hearing, 24 Beacon Street, Boston",Completed,29,4065
192,2021-11-03 09:00,J16,Joint Committee on Public Health,"Virtual Hearing, 24 Beacon Street, Boston",Completed,27,4067
192,2021-11-03 14:00,J21,"Joint Committee on Environment, Natural Resources and Agriculture","Virtual Hearing, 24 Beacon Street, Boston",Completed,27,4063
192,2021-11-08 09:30,S51,Senate Committee on Global Warming and Climate Change,"Virtual Hearing, 24 Beacon Street, Boston",Completed,0,4081
192,2021-11-08 13:00,J17,Joint Committee on Consumer Protection and Professional Licensure,"Virtual Hearing, 24 Beacon Street, Boston",Completed,13,4074
192,2021-11-08 13:00,J18,"Joint Committee on Mental Health, Substance Use and Recovery","Virtual Hearing, 24 Beacon Street, Boston",Completed,14,3951
192,2021-11-09 10:00,J19,Joint Committee on the Judiciary,"Virtual Hearing, 24 Beacon Street, Boston",Completed,60,4082
192,2021-11-09 10:30,J43,Joint Committee on Labor and Workforce Development,"Virtual Hearing, 24 Beacon Street, Boston",Completed,23,4069
192,2021-11-09 11:00,J11,Joint Committee on Financial Services,"Virtual Hearing, 24 Beacon Street, Boston",Completed,42,4064
192,2021-11-09 11:00,J12,Joint Committee on Economic Development and Emerging Technologies,"Virtual Hearing, 24 Beacon Street, Boston",Completed,14,4080
192,2021-11-09 11:00,J24,Joint Committee on Health Care Financing,"Virtual Hearing, 24 Beacon Street, Boston",Completed,15,4070
192,2021-11-09 11:00,J28,Joint Committee on Housing,"Virtual Hearing, 24 Beacon Street, Boston",Completed,21,4077
192,2021-11-09 11:00,SJ41,Special Joint Committee on Redistricting ,"Virtual Hearing, 24 Beacon Street, Boston",Completed,0,4078
192,2021-11-10 09:00,J16,Joint Committee on Public Health,"Virtual Hearing, 24 Beacon Street, Boston",Completed,19,4075
192,2021-11-10 10:30,J25,Joint Committee on State Administration and Regulatory Oversight,"Virtual Hearing, 24 Beacon Street, Boston",Completed,53,4071
192,2021-11-12 09:00,J31,Joint Committee on Veterans and Federal Affairs,"Virtual Hearing, 24 Beacon Street, Boston",Canceled,0,4092
192,2021-11-12 09:00,J31,Joint Committee on Veterans and Federal Affairs,"Virtual Hearing, 24 Beacon Street, Boston",Canceled,1,4093
192,2021-11-15 09:00,J16,Joint Committee on Public Health,"Virtual Hearing, 24 Beacon Street, Boston",Completed,31,4076
192,2021-11-15 13:00,J13,"Joint Committee on Children, Families and Persons with Disabilities","Virtual Hearing, 24 Beacon Street, Boston",Completed,14,4079
192,2021-11-16 10:00,J19,Joint Committee on the Judiciary,"Virtual Hearing, 24 Beacon Street, Boston",Completed,34,4090
192,2021-11-16 10:00,J23,Joint Committee on Public Service,"Virtual Hearing, 24 Beacon Street, Boston",Completed,37,4073
192,2021-11-16 11:00,J22,Joint Committee on Public Safety and Homeland Security,"Virtual Hearing, 24 Beacon Street, Boston",Completed,55,4083
192,2021-11-17 14:00,J21,"Joint Committee on Environment, Natural Resources and Agriculture","Virtual Hearing, 24 Beacon Street, Boston",Completed,27,4088
192,2021-11-18 10:30,J25,Joint Committee on State Administration and Regulatory Oversight,"Virtual Hearing, 24 Beacon Street, Boston",Completed,1,4098
192,2021-11-19 11:00,J30,"Joint Committee on Tourism, Arts and Cultural Development","Virtual Hearing, 24 Beacon Street, Boston",Completed,3,4084
192,2021-11-19 11:00,J31,Joint Committee on Veterans and Federal Affairs,"A-2, 24 Beacon Street, Boston",Completed,2,4097
192,2021-11-22 10:00,J13,"Joint Committee on Children, Families and Persons with Disabilities","Virtual Hearing, 24 Beacon Street, Boston",Completed,10,4096
192,2021-11-22 13:00,J18,"Joint Committee on Mental Health, Substance Use and Recovery","Virtual Hearing, 24 Beacon Street, Boston",Completed,4,4046
192,2021-11-23 10:00,J19,Joint Committee on the Judiciary,"Virtual Hearing, 24 Beacon Street, Boston",Completed,63,4100
192,2021-11-23 11:00,J14,Joint Committee on Education,"Virtual Hearing, 24 Beacon Street, Boston",Completed,28,4095
192,2021-11-23 11:00,J47,Joint Committee on Community Development and Small Businesses,"Virtual Hearing, 24 Beacon Street, Boston",Completed,14,4085
192,2021-11-30 13:00,J27,Joint Committee on Transportation,"Virtual Hearing, 24 Beacon Street, Boston",Completed,10,4105
192,2021-11-30 13:00,J31,Joint Committee on Veterans and Federal Affairs,"Virtual Hearing, 24 Beacon Street, Boston",Completed,21,4107
192,2021-12-01 11:00,J22,Joint Committee on Public Safety and Homeland Security,"Virtual Hearing, 24 Beacon Street, Boston",Completed,4,4104
192,2021-12-01 13:00,J50,Joint Committee on Cannabis Policy,"Virtual Hearing, 24 Beacon Street, Boston",Completed,29,4102
192,2021-12-06 10:00,J13,"Joint Committee on Children, Families and Persons with Disabilities","Virtual Hearing, 24 Beacon Street, Boston",Completed,16,4110
192,2021-12-07 10:00,J19,Joint Committee on the Judiciary,"Virtual Hearing, 24 Beacon Street, Boston",Completed,75,4115
192,2021-12-07 13:00,J21,"Joint Committee on Environment, Natural Resources and Agriculture","Virtual Hearing, 24 Beacon Street, Boston",Completed,34,4112
192,2021-12-07 13:00,J37,"Joint Committee on Telecommunications, Utilities and Energy","Virtual Hearing, 24 Beacon Street, Boston",Completed,27,4118
192,2021-12-07 14:00,J47,Joint Committee on Community Development and Small Businesses,"Virtual Hearing, 24 Beacon Street, Boston",Completed,9,4116
192,2021-12-09 11:00,J11,Joint Committee on Financial Services,"Virtual Hearing, 24 Beacon Street, Boston",Completed,47,4111
192,2021-12-10 13:00,S48,Senate Committee on Post Audit and Oversight,"A-2, 24 Beacon Street, Boston",Completed,0,4114
192,2021-12-13 10:00,J26,Joint Committee on Revenue,"Written Testimony Only, 24 Beacon Street, Boston",Completed,102,4122
192,2021-12-13 12:00,J17,Joint Committee on Consumer Protection and Professional Licensure,"Virtual Hearing, 24 Beacon Street, Boston",Completed,4,4120
192,2021-12-13 15:00,J27,Joint Committee on Transportation,"Virtual Hearing, 24 Beacon Street, Boston",Completed,36,4121
192,2021-12-14 10:00,J19,Joint Committee on the Judiciary,"Virtual Hearing, 24 Beacon Street, Boston",Completed,61,4125
192,2021-12-14 13:00,J21,"Joint Committee on Environment, Natural Resources and Agriculture","Virtual Hearing, 24 Beacon Street, Boston",Completed,34,4126
192,2021-12-14 13:30,J37,"Joint Committee on Telecommunications, Utilities and Energy","Virtual Hearing, 24 Beacon Street, Boston",Completed,28,4130
192,2021-12-16 10:00,J35,Joint Committee on Covid-19 and Emergency Preparedness and Management,"Virtual Hearing, 24 Beacon Street, Boston",Completed,0,4127
192,2021-12-22 10:00,J26,Joint Committee on Revenue,"Virtual Hearing, 24 Beacon Street, Boston",Completed,143,4134
192,2021-12-28 10:00,J26,Joint Committee on Revenue,"Virtual Hearing, 24 Beacon Street, Boston",Completed,48,4135
192,2022-01-04 10:00,J23,Joint Committee on Public Service,"Virtual Hearing, 24 Beacon Street, Boston",Completed,12,4144
192,2022-01-04 10:00,J26,Joint Committee on Revenue,"Virtual Hearing, 24 Beacon Street, Boston",Completed,47,4136
192,2022-01-04 11:00,J14,Joint Committee on Education,"Virtual Hearing, 24 Beacon Street, Boston",Completed,21,4149
192,2022-01-04 13:00,J13,"Joint Committee on Children, Families and Persons with Disabilities","Virtual Hearing, 24 Beacon Street, Boston",Completed,13,4146
192,2022-01-04 13:00,J21,"Joint Committee on Environment, Natural Resources and Agriculture","Virtual Hearing, 24 Beacon Street, Boston",Completed,37,4147
192,2022-01-07 11:00,J31,Joint Committee on Veterans and Federal Affairs,"Virtual Hearing, 24 Beacon Street, Boston",Completed,27,4150
192,2022-01-10 11:00,J31,Joint Committee on Veterans and Federal Affairs,"Virtual Hearing, 24 Beacon Street, Boston",Completed,3,4152
192,2022-01-10 13:00,J17,Joint Committee on Consumer Protection and Professional Licensure,"Virtual Hearing, 24 Beacon Street, Boston",Canceled,12,4151
192,2022-01-10 13:00,J17,Joint Committee on Consumer Protection and Professional Licensure,"Virtual Hearing, 24 Beacon Street, Boston",Completed,13,4153
192,2022-01-10 14:00,J27,Joint Committee on Transportation,"Virtual Hearing, 24 Beacon Street, Boston",Completed,55,4157
192,2022-01-11 11:00,J28,Joint Committee on Housing,"Virtual Hearing, 24 Beacon Street, Boston",Completed,20,4155
192,2022-01-11 11:30,J37,"Joint Committee on Telecommunications, Utilities and Energy","Virtual Hearing, 24 Beacon Street, Boston",Completed,34,4158
192,2022-01-11 12:45,J35,Joint Committee on Covid-19 and Emergency Preparedness and Management,"Virtual Hearing, 24 Beacon Street, Boston",Completed,0,4160
192,2022-01-12 10:00,J26,Joint Committee on Revenue,"Virtual Hearing, 24 Beacon Street, Boston",Completed,52,4137
192,2022-01-18 11:00,J10,Joint Committee on Municipalities and Regional Government,"Virtual Hearing, 24 Beacon Street, Boston",Completed,15,4156
192,2022-01-18 13:00,J13,"Joint Committee on Children, Families and Persons with Disabilities","Virtual Hearing, 24 Beacon Street, Boston",Completed,14,4159
192,2022-01-18 14:00,J27,Joint Committee on Transportation,"Virtual Hearing, 24 Beacon Street, Boston",Completed,58,4161
192,2022-01-19 10:00,J37,"Joint Committee on Telecommunications, Utilities and Energy","Virtual Hearing, 24 Beacon Street, Boston",Completed,9,4169
192,2022-01-19 13:00,J15,Joint Committee on Election Laws,"Virtual Hearing, 24 Beacon Street, Boston",Completed,6,4171
192,2022-01-19 15:00,J27,Joint Committee on Transportation,"Virtual Hearing, 24 Beacon Street, Boston",Completed,62,4162
192,2022-01-21 12:00,J26,Joint Committee on Revenue,"Virtual Hearing, 24 Beacon Street, Boston",Completed,66,4138
192,2022-01-25 09:00,J23,Joint Committee on Public Service,"Written Testimony Only, 24 Beacon Street, Boston",Completed,2,4178
192,2022-01-25 10:00,J19,Joint Committee on the Judiciary,"Virtual Hearing, 24 Beacon Street, Boston",Completed,7,4175
192,2022-01-25 12:00,J26,Joint Committee on Revenue,"Virtual Hearing, 24 Beacon Street, Boston",Completed,52,4139
192,2022-01-25 15:00,J27,Joint Committee on Transportation,"Virtual Hearing, 24 Beacon Street, Boston",Completed,86,4177
192,2022-01-26 11:00,J22,Joint Committee on Public Safety and Homeland Security,"Virtual Hearing, 24 Beacon Street, Boston",Canceled,16,4154
192,2022-01-26 11:00,J22,Joint Committee on Public Safety and Homeland Security,"Virtual Hearing, 24 Beacon Street, Boston",Completed,17,4179
192,2022-01-27 10:00,J13,"Joint Committee on Children, Families and Persons with Disabilities","Virtual Hearing, 24 Beacon Street, Boston",Completed,1,4182
192,2022-01-27 12:00,J16,Joint Committee on Public Health,"Written Testimony Only, 24 Beacon Street, Boston",Completed,4,4187
192,2022-01-28 09:00,J12,Joint Committee on Economic Development and Emerging Technologies,"Written Testimony Only, 24 Beacon Street, Boston",Completed,1,4185
192,2022-01-28 13:00,J26,Joint Committee on Revenue,"Virtual Hearing, 24 Beacon Street, Boston",Completed,58,4164
192,2022-01-31 11:00,J25,Joint Committee on State Administration and Regulatory Oversight,"Virtual Hearing, 24 Beacon Street, Boston",Completed,5,4190
192,2022-01-31 13:00,J17,Joint Committee on Consumer Protection and Professional Licensure,"Virtual Hearing, 24 Beacon Street, Boston",Completed,3,4183
192,2022-02-03 09:00,J21,"Joint Committee on Environment, Natural Resources and Agriculture","Written Testimony Only, 24 Beacon Street, Boston",Completed,2,4195
192,2022-02-03 13:00,J43,Joint Committee on Labor and Workforce Development,"Virtual Hearing, 24 Beacon Street, Boston",Completed,0,4193
192,2022-02-07 13:00,J32,"Joint Committee on Bonding, Capital Expenditures and State Assets","Virtual Hearing, 24 Beacon Street, Boston",Completed,1,4191
192,2022-02-08 10:00,J39,Joint Committee on Ways and Means,"A-2, 24 Beacon Street, Boston",Completed,0,4173
192,2022-02-11 09:00,J23,Joint Committee on Public Service,"Written Testimony Only, 24 Beacon Street, Boston",Completed,8,4196
192,2022-02-15 10:00,J39,Joint Committee on Ways and Means,"Virtual Hearing, 24 Beacon Street, Boston",Completed,0,4204
192,2022-02-15 11:00,J19,Joint Committee on the Judiciary,"Virtual Hearing, 24 Beacon Street, Boston",Completed,5,4199
192,2022-02-15 12:00,S51,Senate Committee on Global Warming and Climate Change,"Virtual Hearing, 24 Beacon Street, Boston",Completed,0,4200
192,2022-02-17 10:00,J12,Joint Committee on Economic Development and Emerging Technologies,"Written Testimony Only, 24 Beacon Street, Boston",Completed,1,4207
192,2022-02-18 11:00,J25,Joint Committee on State Administration and Regulatory Oversight,"Virtual Hearing, 24 Beacon Street, Boston",Completed,3,4202
192,2022-02-18 12:00,J25,Joint Committee on State Administration and Regulatory Oversight,"Virtual Hearing, 24 Beacon Street, Boston",Completed,0,4203
192,2022-02-22 13:00,J26,Joint Committee on Revenue,"Virtual Hearing, 24 Beacon Street, Boston",Completed,2,4197
192,2022-02-23 11:00,J28,Joint Committee on Housing,"Written Testimony Only, 24 Beacon Street, Boston",Completed,1,4211
192,2022-03-01 11:00,J39,Joint Committee on Ways and Means,"Virtual Hearing, 24 Beacon Street, Boston",Completed,0,4213
192,2022-03-04 09:00,J23,Joint Committee on Public Service,"Written Testimony Only, 24 Beacon Street, Boston",Completed,2,4214
192,2022-03-04 10:00,J12,Joint Committee on Economic Development and Emerging Technologies,"Written Testimony Only, 24 Beacon Street, Boston",Completed,1,4218
192,2022-03-04 16:00,J37,"Joint Committee on Telecommunications, Utilities and Energy","Written Testimony Only, 24 Beacon Street, Boston",Completed,2,4215
192,2022-03-07 10:00,J39,Joint Committee on Ways and Means,"Virtual Hearing, 24 Beacon Street, Boston",Completed,0,4201
192,2022-03-08 10:00,J35,Joint Committee on Covid-19 and Emergency Preparedness and Management,"Written Testimony Only, 24 Beacon Street, Boston",Completed,1,4229
192,2022-03-08 14:00,J25,Joint Committee on State Administration and Regulatory Oversight,"Virtual Hearing, 24 Beacon Street, Boston",Completed,2,4224
192,2022-03-08 15:00,J25,Joint Committee on State Administration and Regulatory Oversight,"Virtual Hearing, 24 Beacon Street, Boston",Completed,0,4227
192,2022-03-09 12:00,J27,Joint Committee on Transportation,"Virtual Hearing, 24 Beacon Street, Boston",Completed,8,4223
192,2022-03-09 14:00,J22,Joint Committee on Public Safety and Homeland Security,"Virtual Hearing, 24 Beacon Street, Boston",Completed,2,4221
192,2022-03-11 10:00,J39,Joint Committee on Ways and Means,"Virtual Hearing, 24 Beacon Street, Boston",Completed,0,4222
192,2022-03-14 11:00,J10,Joint Committee on Municipalities and Regional Government,"Virtual Hearing, 24 Beacon Street, Boston",Completed,13,4198
192,2022-03-14 13:00,J17,Joint Committee on Consumer Protection and Professional Licensure,"Virtual Hearing, 24 Beacon Street, Boston",Completed,2,4228
